index,salt-9gpl-freq-1khz,salt-13gpl-freq-1khz,salt-17gpl-freq-1khz,salt-21gpl-freq-1khz,salt-24gpl-freq-1khz,salt-28gpl-freq-1khz,salt-32gpl-freq-1khz,salt-36gpl-freq-1khz,salt-40gpl-freq-1khz
3341,384,384,399,412,415,415,448,448,448
3342,624,575,575,575,575,575,575,575,572
3343,792,768,768,704,704,704,704,671,639
3344,799,768,768,712,708,704,704,704,704
3345,575,575,569,568,563,561,563,561,568
3346,319,384,384,384,384,391,391,391,399
3347,192,252,255,255,255,255,255,255,255
3348,240,255,255,319,319,319,319,352,352
3349,515,512,519,512,519,512,519,512,512
3350,799,768,768,704,712,704,704,704,671
3351,896,799,780,768,768,768,768,768,768
3352,716,704,639,639,639,639,639,639,639
3353,504,511,504,511,508,511,510,511,511
3354,449,480,463,480,480,480,480,480,480
3355,526,527,526,527,527,527,527,519,519
3356,574,563,560,543,543,543,543,543,543
3357,543,543,543,536,543,536,543,537,536
3358,543,527,536,524,527,524,527,526,527
3359,611,608,575,575,575,575,575,574,575
3360,704,671,639,639,638,636,636,628,633
3361,639,639,624,611,608,608,608,608,608
3362,568,543,543,543,543,543,543,543,543
3363,480,480,483,486,486,487,487,487,483
3364,399,415,448,448,448,448,448,448,448
3365,448,448,451,449,455,455,463,455,463
3366,568,560,543,543,543,543,543,543,543
3367,768,704,639,639,639,639,639,639,639
3368,824,788,768,768,768,768,768,712,768
3369,792,768,768,712,704,704,704,704,704
3370,511,511,511,511,511,511,511,511,511
3371,384,384,391,399,414,412,412,415,412
3372,255,319,384,384,384,384,384,384,384
3373,384,384,399,399,415,415,415,415,415
3374,568,561,543,543,543,543,543,543,543
3375,768,712,671,671,639,639,639,639,639
3376,780,768,708,704,704,704,704,704,704
3377,639,632,610,608,608,608,608,608,575
3378,399,415,448,448,448,448,448,448,448
3379,319,352,384,384,384,385,385,387,387
3380,415,448,448,448,448,451,451,451,451
3381,568,560,543,543,543,543,543,543,543
3382,639,639,632,627,632,624,626,624,624
3383,704,704,639,639,639,639,639,639,639
3384,704,639,639,639,639,636,638,632,636
3385,704,639,639,639,639,632,632,632,632
3386,639,636,624,611,608,608,608,608,575
3387,511,511,511,511,508,511,511,511,511
3388,415,448,448,448,448,448,448,448,449
3389,399,415,448,448,448,448,448,448,448
3390,448,455,463,463,480,480,480,480,480
3391,575,575,568,568,572,560,568,563,543
3392,704,639,639,639,639,639,639,638,632
3393,639,639,636,632,626,624,624,624,624
3394,608,608,575,575,575,575,575,575,575
3395,511,511,527,511,511,511,511,511,511
3396,496,496,499,496,496,497,497,496,504
3397,480,480,480,480,480,480,483,483,487
3398,448,448,449,451,455,455,463,455,463
3399,512,512,512,512,512,512,512,512,512
3400,575,575,575,575,575,575,575,574,568
3401,671,639,639,636,638,636,634,625,624
3402,639,638,624,608,608,608,608,608,608
3403,511,511,511,511,511,511,511,511,511
3404,414,415,448,448,448,448,448,448,455
3405,384,391,412,415,415,415,448,448,448
3406,448,448,449,451,455,455,455,462,455
3407,542,542,543,536,543,540,542,542,527
3408,608,608,575,575,575,575,575,575,575
3409,625,624,608,575,575,575,575,575,575
3410,561,543,543,543,543,543,543,543,543
3411,496,497,496,504,496,499,504,504,508
3412,451,455,463,480,480,480,480,480,480
3413,448,448,451,455,455,455,455,455,463
3414,480,481,512,512,512,512,512,512,512
3415,627,624,608,575,608,575,575,575,575
3416,768,768,704,704,704,704,671,671,671
3417,768,704,639,639,639,639,639,639,639
3418,511,511,511,511,511,511,511,511,511
3419,480,480,480,481,480,480,481,483,481
3420,487,496,512,512,496,512,496,512,496
3421,515,519,519,515,515,519,518,519,519
3422,575,575,568,568,572,569,568,568,568
3423,624,624,575,575,575,575,575,575,575
3424,572,569,560,543,560,543,543,543,543
3425,543,543,542,536,536,540,536,536,536
3426,542,540,527,536,527,527,527,527,527
3427,560,560,543,543,543,543,543,543,543
3428,543,543,543,543,543,543,542,542,542
3429,480,480,483,481,487,483,483,487,496
3430,480,480,481,483,496,496,496,496,496
3431,543,543,527,536,540,540,540,540,537
3432,636,624,608,608,575,608,575,575,575
3433,636,624,608,608,575,575,575,575,575
3434,563,561,543,543,543,543,543,543,543
3435,449,455,480,480,480,480,480,480,480
3436,399,415,448,448,448,448,448,448,448
3437,448,448,451,451,455,455,455,455,463
3438,519,527,519,524,527,527,524,526,524
3439,575,575,574,574,575,572,568,568,568
3440,608,608,575,575,575,575,575,575,575
3441,608,575,575,575,575,575,575,575,575
3442,504,504,504,504,505,504,508,508,504
3443,391,399,415,415,448,448,448,448,448
3444,319,384,384,384,391,391,391,391,399
3445,415,448,448,448,451,449,455,451,455
3446,543,543,543,543,543,543,543,543,543
3447,639,639,639,632,632,624,626,624,624
3448,639,639,636,625,626,624,624,624,624
3449,575,575,572,568,568,568,561,568,563
3450,463,463,480,480,480,480,480,480,480
3451,399,415,448,448,448,448,448,448,448
3452,415,448,448,448,448,448,451,451,454
3453,512,512,512,512,512,512,513,512,513
3454,572,572,543,543,561,543,543,543,543
3455,575,575,575,575,575,574,572,574,575
3456,608,608,575,575,575,575,575,575,575
3457,511,511,511,511,511,511,511,511,511
3458,391,399,448,448,448,448,448,448,448
3459,384,391,415,415,415,415,448,415,448
3460,399,415,448,448,448,448,448,448,448
3461,463,480,480,480,483,483,483,483,483
3462,519,527,519,515,527,526,519,519,524
3463,575,575,560,543,568,568,543,543,560
3464,632,624,575,575,575,608,575,575,575
3465,608,575,575,575,575,575,575,572,575
3466,455,455,480,480,480,480,480,480,480
3467,255,319,384,384,384,384,384,384,384
3468,255,319,384,384,384,384,384,384,384
3469,391,415,415,448,448,448,448,448,448
3470,543,543,527,527,540,540,527,527,540
3471,671,639,627,626,632,632,624,614,624
3472,639,633,608,608,608,608,575,575,575
3473,504,504,510,504,504,504,505,504,504
3474,399,415,448,448,448,448,448,448,448
3475,352,384,391,391,399,399,399,414,412
3476,384,391,415,415,415,415,448,448,448
3477,463,512,480,512,512,512,481,480,483
3478,527,540,527,527,527,527,527,524,527
3479,633,632,608,608,608,575,608,575,575
3480,704,671,639,639,639,639,639,636,632
3481,704,639,639,639,639,632,633,632,624
3482,575,568,561,543,543,543,543,543,543
3483,387,391,415,415,415,415,415,448,448
3484,352,384,385,387,391,391,399,399,399
3485,448,463,480,512,512,512,512,512,512
3486,575,575,568,569,574,568,572,568,561
3487,704,704,639,639,639,639,639,639,636
3488,768,704,639,639,639,639,639,639,639
3489,639,624,608,575,575,575,575,575,575
3490,487,480,496,496,481,496,483,487,487
3491,384,385,414,415,414,415,415,415,415
3492,384,384,391,399,399,415,415,415,415
3493,399,415,448,448,448,448,448,448,448
3494,543,560,543,543,543,543,543,543,543
3495,704,671,639,639,639,639,639,639,636
3496,768,768,704,671,704,639,639,639,639
3497,639,624,614,608,608,608,575,575,575
3498,480,480,480,496,480,487,483,480,481
3499,319,384,384,387,384,391,391,387,399
3500,319,384,384,387,391,391,399,399,399
3501,448,451,455,455,480,463,480,480,480
3502,575,575,568,543,572,543,563,572,560
3503,704,639,639,639,639,632,636,639,632
3504,633,611,608,608,575,575,575,575,575
3505,455,462,480,480,480,481,480,480,480
3506,384,384,399,399,399,415,415,399,415
3507,319,384,384,384,384,391,391,391,391
3508,391,412,415,448,448,448,448,448,448
3509,512,512,512,512,512,512,512,512,512
3510,572,563,543,543,560,543,543,543,543
3511,639,638,624,608,612,608,608,608,608
3512,704,639,639,639,636,638,638,632,632
3513,639,639,632,624,624,624,624,608,611
3514,511,511,511,511,511,511,511,511,511
3515,415,448,448,448,448,448,448,451,448
3516,352,384,387,391,391,391,399,399,399
3517,387,412,415,448,448,448,448,448,448
3518,512,512,512,512,512,512,512,512,512
3519,608,575,575,575,575,575,575,575,575
3520,671,639,639,633,632,637,632,624,624
3521,575,575,574,575,568,569,572,568,568
3522,415,448,448,455,449,448,455,451,455
3523,352,384,387,399,399,391,399,399,414
3524,319,384,384,387,391,391,399,399,399
3525,399,448,448,448,448,448,448,448,448
3526,543,543,543,540,543,543,537,543,536
3527,608,575,575,575,575,575,572,575,568
3528,543,543,543,543,540,543,543,543,542
3529,511,508,508,511,510,508,511,511,511
3530,448,448,448,455,451,451,463,455,463
3531,384,399,415,415,448,415,448,448,448
3532,448,449,455,455,463,463,463,463,480
3533,526,526,527,527,526,527,519,527,519
3534,504,510,511,510,510,511,511,511,510
3535,415,448,448,448,449,451,455,455,455
3536,415,448,448,448,448,448,448,448,451
3537,480,480,480,481,483,481,483,487,512
3538,515,515,513,515,515,512,513,515,513
3539,451,463,463,480,480,480,480,480,480
3540,384,391,399,412,414,415,415,415,415
3541,384,384,391,391,399,399,412,412,415
3542,512,512,512,512,512,512,512,512,512
3543,632,608,608,575,575,575,575,575,575
3544,768,671,639,639,639,639,639,639,639
3545,639,634,624,611,608,608,608,608,608
3546,511,511,511,511,511,511,511,511,511
3547,384,399,414,415,415,415,448,448,448
3548,384,384,391,399,412,414,415,415,415
3549,448,448,448,448,451,455,455,455,455
3550,543,543,543,536,542,537,543,543,527
3551,624,608,575,575,575,575,575,575,575
3552,624,608,575,575,575,575,575,575,575
3553,575,575,561,560,560,543,543,543,543
3554,496,508,504,508,508,505,504,504,510
3555,384,384,399,399,412,415,415,415,448
3556,255,255,319,352,384,384,384,384,384
3557,255,319,384,384,384,384,384,384,384
3558,512,512,512,512,512,512,512,512,512
3559,639,639,632,626,624,614,624,624,608
3560,768,768,704,704,671,639,671,671,639
3561,716,704,639,639,639,639,639,639,639
3562,504,508,510,511,508,508,511,508,511
3563,255,255,352,384,384,384,384,384,384
3564,231,255,255,255,319,319,319,319,352
3565,384,384,391,399,412,412,415,415,415
3566,512,512,512,512,512,512,512,512,512
3567,527,527,519,519,515,519,527,526,515
3568,568,560,543,543,543,543,543,543,543
3569,568,543,543,543,543,543,543,543,543
3570,504,499,504,508,508,504,508,504,508
3571,384,384,399,412,412,415,414,415,415
3572,255,255,319,384,384,384,384,384,384
3573,255,319,384,384,384,384,384,384,384
3574,512,512,512,512,512,512,512,512,512
3575,671,639,639,632,627,632,624,632,624
3576,768,768,704,671,671,671,639,671,639
3577,704,639,639,639,639,639,638,636,632
3578,483,487,496,499,496,496,504,496,496
3579,255,255,319,384,352,352,384,384,384
3580,240,255,255,319,319,319,319,319,352
3581,319,384,384,384,387,391,391,391,399
3582,512,512,512,512,512,512,512,512,512
3583,639,624,614,575,608,608,575,608,575
3584,704,639,639,636,634,636,625,632,624
3585,511,511,511,511,511,511,511,511,511
3586,319,384,384,387,384,385,399,387,399
3587,255,255,319,384,352,352,384,384,384
3588,384,399,415,415,415,415,448,448,448
3589,512,512,512,512,512,512,487,512,483
3590,518,513,519,512,515,519,512,518,512
3591,497,496,508,504,504,508,504,505,504
3592,512,512,512,512,512,512,512,512,512
3593,569,568,560,543,543,543,543,543,543
3594,575,575,575,572,568,568,568,568,568
3595,504,504,504,508,504,504,508,504,504
3596,319,384,384,391,391,391,399,391,391
3597,224,255,255,255,319,319,319,319,319
3598,318,352,384,384,384,384,385,387,387
3599,512,512,512,512,512,512,512,512,512
3600,639,632,609,608,608,608,608,575,608
3601,768,704,639,639,639,639,639,639,639
3602,608,575,575,575,568,572,568,561,561
3603,399,415,448,448,448,448,448,448,448
3604,255,255,319,384,352,384,384,384,384
3605,319,384,384,384,384,385,387,391,391
3606,512,512,512,512,512,512,512,512,512
3607,624,575,575,575,575,575,575,575,575
3608,704,639,639,639,639,636,636,636,636
3609,704,639,639,639,638,636,636,632,632
3610,574,569,561,561,543,543,543,543,543
3611,480,483,496,496,487,496,496,487,487
3612,455,463,480,480,480,480,480,480,480
3613,451,455,463,463,480,480,480,480,480
3614,519,519,519,513,519,519,519,524,519
3615,608,575,575,575,575,574,574,575,575
3616,575,575,575,575,575,572,569,568,568
3617,575,575,568,568,568,563,543,560,543
3618,543,543,543,543,543,543,543,543,542
3619,543,540,540,527,527,527,527,527,527
3620,508,504,508,504,504,504,510,504,504
3621,448,448,448,449,451,451,463,455,455
3622,415,448,448,448,448,448,448,448,449
3623,540,540,527,527,540,542,527,540,527
3624,704,639,639,639,639,639,639,639,636
3625,768,704,639,639,639,639,639,639,639
3626,639,632,608,608,575,608,575,575,575
3627,511,511,511,510,505,504,510,504,510
3628,415,448,448,448,448,448,448,448,449
3629,391,399,448,448,448,448,448,448,448
3630,391,415,448,448,448,448,448,448,448
3631,513,512,512,512,519,519,519,519,513
3632,639,624,608,608,608,609,608,608,575
3633,768,704,639,639,639,639,639,639,639
3634,639,632,624,608,575,575,575,575,575
3635,496,504,508,508,504,496,504,497,504
3636,384,391,399,414,415,412,415,415,415
3637,255,352,384,384,384,384,384,384,387
3638,399,415,448,448,448,448,448,448,448
3639,632,608,608,575,575,575,575,575,575
3640,820,768,768,768,768,768,768,704,704
3641,783,768,716,704,704,704,704,671,671
3642,624,609,575,575,575,575,575,575,575
3643,448,455,449,463,480,455,455,462,463
3644,255,319,384,384,384,384,384,384,384
3645,384,387,399,414,415,415,415,415,415
3646,543,543,543,542,536,543,543,543,543
3647,639,639,627,624,609,624,624,611,611
3648,704,639,639,639,639,639,639,634,638
3649,704,639,639,639,638,634,632,632,632
3650,511,511,511,511,511,511,511,511,511
3651,384,391,399,399,412,399,412,415,415
3652,255,255,319,319,319,319,352,352,352
3653,255,255,319,352,384,384,384,384,384
3654,512,512,512,512,512,512,512,512,512
3655,768,704,639,671,671,671,639,639,639
3656,831,799,768,768,768,768,768,768,768
3657,768,704,671,639,639,639,639,639,639
3658,480,496,499,483,496,483,483,483,487
3659,255,255,319,319,319,352,352,384,384
3660,254,255,255,319,319,319,319,352,352
3661,385,391,415,415,448,448,448,448,448
3662,575,572,563,575,575,575,575,568,572
3663,704,639,639,639,639,639,639,636,639
3664,671,639,636,634,636,632,624,624,624
3665,575,575,575,568,568,568,568,568,568
3666,448,455,463,448,451,451,451,462,455
3667,255,255,319,319,319,352,352,384,384
3668,255,319,384,384,384,384,384,384,384
3669,512,512,512,512,513,513,513,512,513
3670,704,639,637,639,639,639,639,636,636
3671,768,768,704,704,704,671,671,639,639
3672,768,768,704,671,671,639,639,639,639
3673,639,639,632,611,608,608,608,608,608
3674,480,497,504,487,483,496,496,487,496
3675,391,415,448,448,448,448,448,448,448
3676,415,448,448,448,448,448,448,451,451
3677,463,463,480,480,483,483,483,512,512
3678,575,572,560,561,569,568,568,543,561
3679,639,639,632,625,632,625,624,612,624
3680,636,632,608,608,608,575,575,575,575
3681,575,575,572,563,561,560,560,543,560
3682,511,527,511,511,511,511,511,519,511
3683,504,510,508,512,508,512,512,508,512
3684,481,487,487,496,496,496,496,496,496
3685,448,448,448,451,455,455,463,463,462
3686,480,481,483,512,512,512,512,512,496
3687,575,568,563,560,560,543,543,543,543
3688,639,639,632,624,624,612,612,608,609
3689,638,624,608,608,608,575,575,575,575
3690,511,511,511,511,511,527,527,527,527
3691,415,415,448,448,448,448,448,451,451
3692,384,391,412,415,415,415,448,448,448
3693,415,448,448,448,449,448,451,451,451
3694,527,527,527,527,527,524,527,519,527
3695,608,575,575,575,575,572,574,568,575
3696,608,575,575,575,575,575,575,575,575
3697,575,575,575,572,574,572,568,569,568
3698,480,480,483,487,496,496,496,496,496
3699,384,387,399,412,415,415,415,415,415
3700,319,384,384,384,384,384,387,385,387
3701,414,448,448,448,448,448,448,448,448
3702,543,543,543,543,543,543,542,543,542
3703,639,639,636,632,632,624,624,624,624
3704,639,639,625,624,624,624,611,608,609
3705,575,568,543,560,560,543,543,543,543
3706,449,455,463,463,463,480,480,480,480
3707,391,412,415,448,448,448,448,448,448
3708,412,415,448,448,448,448,448,448,448
3709,512,512,512,512,512,512,512,512,512
3710,563,560,543,543,543,543,543,543,543
3711,575,575,575,575,575,575,572,574,568
3712,560,543,543,543,543,543,543,543,543
3713,505,508,508,510,508,511,510,508,511
3714,496,497,504,499,499,504,505,504,512
3715,496,496,496,496,496,497,499,497,504
3716,414,448,448,448,448,448,448,448,449
3717,319,384,384,385,391,391,391,399,399
3718,319,384,384,384,387,391,391,399,399
3719,512,512,512,512,512,512,512,512,512
3720,634,624,608,608,575,575,575,575,575
3721,768,704,639,639,639,639,639,639,639
3722,704,671,639,639,639,639,638,637,634
3723,511,511,511,511,511,511,511,511,511
3724,255,319,384,384,384,384,384,384,387
3725,255,255,319,319,319,319,384,384,384
3726,319,352,384,384,384,384,387,387,391
3727,512,512,480,512,512,512,512,512,512
3728,636,614,575,575,575,575,575,575,575
3729,639,632,611,611,608,608,575,608,575
3730,543,511,511,511,511,511,527,511,527
3731,449,462,480,480,480,480,480,480,480
3732,384,391,415,415,415,415,448,415,448
3733,319,352,384,384,384,384,391,387,391
3734,448,448,448,448,448,449,455,451,455
3735,624,575,575,575,575,575,574,575,575
3736,768,704,639,639,639,639,636,639,639
3737,768,704,671,639,639,639,639,639,639
3738,639,636,624,624,608,608,608,608,608
3739,480,480,483,496,487,487,496,487,496
3740,391,412,415,448,448,448,448,448,448
3741,448,448,451,455,455,455,463,463,463
3742,512,512,512,512,512,512,512,512,512
3743,608,575,575,568,575,572,575,575,575
3744,639,639,624,611,624,608,609,611,609
3745,639,636,624,609,608,608,608,608,608
3746,511,511,511,511,511,511,511,511,511
3747,448,448,451,463,455,455,463,455,463
3748,384,391,412,415,415,415,448,415,448
3749,384,391,399,414,415,415,415,415,448
3750,512,512,512,512,512,512,512,512,512
3751,639,639,632,624,624,624,611,624,624
3752,704,671,639,639,639,638,638,639,639
3753,639,639,632,624,615,614,609,624,610
3754,568,561,543,543,543,543,543,543,543
3755,480,481,496,496,496,496,496,487,496
3756,412,448,448,448,448,448,451,448,448
3757,415,448,448,448,448,448,449,448,449
3758,451,455,463,480,480,480,480,480,480
3759,519,519,519,519,515,515,515,519,524
3760,609,575,575,575,575,575,575,575,575
3761,575,575,568,561,543,543,543,543,543
3762,480,481,481,483,483,483,496,483,483
3763,384,391,399,399,415,415,448,415,415
3764,384,391,415,415,448,448,448,448,448
3765,512,512,512,512,487,512,512,512,512
3766,608,575,575,575,575,574,572,574,575
3767,639,632,624,624,608,608,608,608,608
3768,568,560,543,543,543,543,543,543,543
3769,505,511,508,508,510,508,511,508,511
3770,504,505,504,504,512,512,512,505,508
3771,543,543,543,540,543,542,542,540,540
3772,560,543,543,543,543,543,543,543,543
3773,527,527,527,527,526,511,524,526,524
3774,463,480,480,480,480,480,480,480,483
3775,448,449,455,455,455,462,463,463,480
3776,512,512,512,512,512,512,512,512,512
3777,543,543,543,542,543,543,543,540,543
3778,483,481,496,496,496,496,496,496,496
3779,384,384,399,412,415,415,415,415,415
3780,384,384,399,399,412,414,415,415,415
3781,414,448,448,448,448,448,448,448,449
3782,512,512,512,512,512,512,513,512,512
3783,568,568,543,543,543,543,543,543,543
3784,575,575,573,568,572,568,568,563,568
3785,608,575,575,572,575,574,572,572,569
3786,543,543,543,540,540,540,527,537,537
3787,399,415,448,448,448,448,448,448,448
3788,255,255,319,319,352,384,384,384,384
3789,316,319,384,384,384,384,384,384,387
3790,415,448,448,448,451,455,455,455,462
3791,543,543,543,543,543,543,543,543,543
3792,639,639,624,614,614,624,609,608,608
3793,639,632,609,608,608,608,575,575,575
3794,496,496,496,496,496,496,496,497,496
3795,255,319,352,384,384,384,384,384,384
3796,195,227,255,255,255,255,255,255,255
3797,255,255,319,352,384,384,384,384,384
3798,526,527,527,519,527,527,524,527,527
3799,768,768,704,671,671,671,639,639,639
3800,799,788,768,768,768,768,704,712,705
3801,639,639,632,624,624,624,610,612,609
3802,451,455,463,480,463,463,480,480,480
3803,255,255,352,384,384,384,384,384,384
3804,255,319,384,384,384,384,384,384,384
3805,415,448,448,448,451,455,455,455,455
3806,575,575,568,560,568,572,560,561,568
3807,704,704,639,639,639,639,639,636,639
3808,632,624,575,575,575,575,575,575,575
3809,448,451,455,463,463,463,480,480,480
3810,352,384,384,391,387,391,399,399,391
3811,316,319,384,384,384,384,384,384,384
3812,384,391,414,415,415,415,448,448,448
3813,512,512,512,512,512,512,512,512,512
3814,575,575,572,572,575,574,568,568,575
3815,671,639,636,632,633,632,624,624,624
3816,608,575,575,575,575,575,572,572,575
3817,448,448,451,455,455,455,455,480,463
3818,352,384,384,387,391,391,399,399,399
3819,384,384,391,391,399,399,414,415,399
3820,384,391,412,415,415,415,415,448,415
3821,399,415,448,448,448,448,448,448,448
3822,512,512,512,512,512,512,512,512,512
3823,575,575,560,561,543,543,543,543,568
3824,575,563,543,543,543,543,543,543,543
3825,451,455,463,480,463,480,480,480,480
3826,255,319,352,384,384,384,384,384,384
3827,224,255,255,255,319,319,319,319,319
3828,384,387,399,399,415,415,415,415,415
3829,563,543,543,543,543,542,543,540,543
3830,671,639,632,632,624,624,624,611,624
3831,704,639,639,639,624,624,632,624,624
3832,511,511,511,511,511,511,511,511,511
3833,352,384,385,387,399,399,399,399,399
3834,255,319,384,384,384,384,384,384,384
3835,352,384,387,387,399,399,399,399,399
3836,448,451,463,463,463,463,480,463,480
3837,575,572,568,568,543,543,543,543,543
3838,608,575,575,575,568,568,568,568,568
3839,511,511,511,511,511,511,511,511,511
3840,451,462,463,480,480,480,480,480,480
3841,448,448,448,448,455,455,455,455,455
3842,399,415,448,448,448,448,448,448,448
3843,384,387,412,412,415,415,415,415,415
3844,319,352,384,384,384,384,384,385,387
3845,319,319,384,384,384,384,384,384,385
3846,455,455,463,480,480,480,512,512,512
3847,639,624,608,608,608,575,575,575,575
3848,639,624,608,608,608,575,575,575,575
3849,504,497,497,497,504,499,499,505,499
3850,384,391,399,412,415,415,415,448,415
3851,352,384,384,387,391,391,399,399,399
3852,384,391,399,415,415,415,448,448,448
3853,384,391,412,415,415,415,415,448,448
3854,384,391,412,415,415,415,415,448,448
3855,462,463,480,480,480,480,480,480,480
3856,572,543,543,543,543,543,543,543,543
3857,575,575,568,568,568,568,560,560,560
3858,455,480,480,480,480,480,480,480,480
3859,255,319,384,384,384,384,384,384,384
3860,255,319,384,384,384,384,384,384,384
3861,399,415,448,448,448,448,448,448,448
3862,512,512,512,512,512,512,512,512,512
3863,608,575,575,575,575,575,575,572,575
3864,671,639,632,632,632,624,624,624,624
3865,671,639,633,632,632,624,624,624,624
3866,568,572,543,543,543,543,543,543,511
3867,448,451,455,448,451,451,455,462,455
3868,352,384,387,384,387,391,399,399,399
3869,319,384,384,384,384,385,387,384,387
3870,512,455,480,512,512,512,512,512,512
3871,639,624,608,609,608,575,608,608,575
3872,768,768,704,704,704,639,639,639,639
3873,671,639,639,632,632,624,624,624,624
3874,499,511,511,499,504,508,504,504,508
3875,319,384,384,384,384,391,391,387,391
3876,255,319,384,384,384,384,384,384,384
3877,391,399,415,448,448,448,448,448,448
3878,512,512,512,513,512,512,512,515,512
3879,639,624,608,608,608,575,608,608,575
3880,768,671,639,639,639,639,639,639,636
3881,671,639,639,632,632,624,624,624,624
3882,511,511,511,511,511,511,511,511,511
3883,391,415,415,448,448,448,448,448,448
3884,319,352,384,384,384,384,384,384,387
3885,384,384,391,399,412,414,415,415,415
3886,519,518,519,515,527,515,526,519,515
3887,575,575,575,568,575,568,568,572,568
3888,543,543,543,543,543,543,542,543,543
3889,451,463,463,463,463,463,463,480,480
3890,399,415,448,448,448,448,448,448,448
3891,512,512,480,483,486,512,483,483,483
3892,527,526,526,519,526,524,519,519,519
3893,480,480,483,481,483,480,481,483,483
3894,455,480,480,480,480,480,480,480,480
3895,512,519,512,512,513,512,512,513,515
3896,543,560,543,543,543,543,543,543,543
3897,627,624,575,575,575,575,575,575,575
3898,639,632,608,608,608,608,575,575,575
3899,608,575,575,572,568,568,568,568,561
3900,480,480,483,480,480,481,487,483,481
3901,387,391,415,415,415,415,448,448,448
3902,384,384,399,399,399,399,415,415,415
3903,448,448,448,449,455,455,455,455,463
3904,572,568,543,560,560,543,543,543,543
3905,608,575,574,575,575,574,572,568,574
3906,511,511,508,511,511,511,511,511,511
3907,448,451,455,455,455,462,480,463,463
3908,384,391,399,399,412,414,415,415,415
3909,384,387,399,399,414,414,415,415,415
3910,415,448,448,448,448,448,448,451,451
3911,527,524,527,527,524,527,519,526,527
3912,611,575,575,575,575,575,572,574,574
3913,626,575,575,575,575,575,575,575,575
3914,575,575,569,568,563,568,568,560,560
3915,504,510,499,499,504,497,505,504,499
3916,352,384,384,385,391,391,399,399,399
3917,231,255,255,316,319,319,319,319,319
3918,316,319,384,384,384,384,384,384,384
3919,455,451,463,480,480,512,480,512,512
3920,575,568,569,569,561,568,543,543,560
3921,639,639,627,624,611,624,608,608,608
3922,632,624,575,575,575,575,575,575,575
3923,448,455,449,449,451,451,480,480,455
3924,255,255,319,319,319,319,384,384,352
3925,225,255,255,255,319,319,319,319,319
3926,384,384,387,391,399,399,399,399,415
3927,611,575,575,575,575,575,568,568,575
3928,799,768,768,768,712,768,704,704,704
3929,830,794,768,768,768,768,768,768,704
3930,624,624,575,575,575,575,575,575,575
3931,384,399,391,391,414,399,448,448,415
3932,199,255,255,255,255,255,255,319,319
3933,255,255,319,319,319,352,384,384,384
3934,448,448,462,512,463,512,463,455,480
3935,639,624,624,609,608,608,575,575,575
3936,708,671,639,639,639,639,639,632,632
3937,638,632,608,575,575,575,575,575,575
3938,511,511,511,511,511,511,511,527,511
3939,387,412,399,414,415,415,448,448,448
3940,255,319,352,384,384,384,384,384,384
3941,255,319,384,384,384,384,384,384,384
3942,448,448,455,463,463,463,455,455,480
3943,575,575,572,575,569,572,543,543,568
3944,639,639,636,638,632,632,624,624,624
3945,671,639,639,638,632,632,624,624,624
3946,511,511,511,511,511,511,511,511,511
3947,384,384,384,384,384,384,399,399,387
3948,255,255,319,319,352,352,384,384,384
3949,255,319,384,384,384,384,384,384,385
3950,448,448,448,449,451,455,451,449,455
3951,572,560,543,543,560,568,543,543,560
3952,639,632,608,608,608,608,575,575,608
3953,568,561,543,543,543,543,543,542,511
3954,391,414,414,415,415,415,448,448,415
3955,227,255,255,255,255,255,319,319,319
3956,199,240,255,255,255,255,255,255,255
3957,352,384,385,387,399,399,391,399,399
3958,575,575,575,572,575,575,568,572,574
3959,799,776,768,768,768,768,712,704,706
3960,776,768,704,704,704,704,671,639,639
3961,511,511,508,511,504,504,508,511,504
3962,255,255,319,384,352,352,384,384,384
3963,192,225,254,255,255,255,255,255,255
3964,252,255,316,319,319,319,319,352,384
3965,512,512,512,512,512,512,512,512,512
3966,636,624,612,608,608,609,608,575,575
3967,639,632,612,608,608,608,608,575,575
3968,574,568,543,543,543,543,543,543,543
3969,455,463,463,480,480,455,480,480,480
3970,384,384,384,387,391,385,391,399,399
3971,255,255,319,352,384,352,384,384,384
3972,255,255,318,319,319,319,352,384,384
3973,255,319,384,384,384,384,384,384,384
3974,512,512,512,512,512,512,512,512,512
3975,636,624,624,608,608,608,608,575,575
3976,639,639,632,611,611,608,608,608,575
3977,608,575,572,568,568,560,561,568,543
3978,480,463,480,480,480,480,480,480,480
3979,319,352,384,384,384,384,384,387,391
3980,241,255,255,319,319,319,319,319,352
3981,224,255,255,255,318,319,319,319,319
3982,255,319,384,384,384,384,384,384,384
3983,512,524,519,519,519,513,519,512,512
3984,704,704,639,639,639,638,639,632,624
3985,768,671,639,639,639,634,636,633,627
3986,511,497,496,496,499,496,497,508,505
3987,255,255,255,316,319,319,319,352,352
3988,127,192,224,227,240,255,255,255,255
3989,225,255,255,255,319,319,319,319,319
3990,512,527,524,527,524,519,526,512,519
3991,768,768,768,706,704,671,704,639,639
3992,831,799,768,768,768,768,768,768,768
3993,671,639,632,624,609,608,608,611,608
3994,448,415,448,448,448,448,448,455,451
3995,255,255,255,255,319,319,319,319,352
3996,255,255,319,319,319,352,352,384,384
3997,399,448,448,448,448,448,448,448,448
3998,575,575,575,575,572,568,574,560,543
3999,639,639,639,626,624,611,624,609,608
4000,632,611,608,575,575,575,575,575,575
