"pid","fport","type","priority","qos","len","data","pid.1","rtc_timestamp","battery_level_mv","mcu_temp_deg","period_fsm_s","period_depth_s","period_gps_s","period_status_s","period_argos_s","elect_strategy","argos_fport","crc","crc_valid","rtc_timestamp_dt","is_released","nb_profile_recorded","atmo_mean_pres","atmo_mean_temp","gps_timestamp","gps_latitude","gps_longitude","gps_ehpe","gps_ttf","gps_fixtype","gps_timestamp_dt"
"2350","211","1","2","1","21","2E09DDADD36925000000369775447ADC3642D3CE68","2350","1775480285","3700.0","","","","","","","","211","26830","True","2026-04-06 12:58:05+00:00","0.0","0.0","982.3626708984375","45.715309143066406","","","","","","",""
"2352","211","1","2","1","21","30092BAFD36925000000756A764496EC3542D3EFD0","2352","1775480619","3700.0","","","","","","","","211","53487","True","2026-04-06 13:03:39+00:00","0.0","0.0","985.6633911132812","45.481040954589844","","","","","","",""
"2355","211","1","2","1","21","33095DB0D36925000000900E764489533142D366EA","2355","1775480925","3700.0","","","","","","","","211","60006","True","2026-04-06 13:08:45+00:00","0.0","0.0","984.2275390625","44.33157730102539","","","","","","",""
"2357","211","1","2","1","21","350991B1D369250000005A5B754455162942D3AF3A","2357","1775481233","3700.0","","","","","","","","211","15023","True","2026-04-06 13:13:53+00:00","0.0","0.0","981.4273681640625","42.27180862426758","","","","","","",""
"2360","211","1","2","1","21","3809EAB2D369250000002338754400641F42D35AFA","2360","1775481578","3700.0","","","","","","","","211","64090","True","2026-04-06 13:19:38+00:00","0.0","0.0","980.8771362304688","39.84765625","","","","","","",""
"2363","211","1","2","1","21","3B092DB4D36925000000C8C17544C5C11B42D3F77F","2363","1775481901","3700.0","","","","","","","","211","32759","True","2026-04-06 13:25:01+00:00","0.0","0.0","983.02783203125","38.93922805786133","","","","","","",""
"2365","211","1","2","1","21","3D0966B5D36925000000B3A8764428971C42D3F693","2365","1775482214","3700.0","","","","","","","","211","37878","True","2026-04-06 13:30:14+00:00","0.0","0.0","986.6359252929688","39.147613525390625","","","","","","",""
"2368","211","1","2","1","21","4009A8B6D36925000000354A774468801F42D33021","2368","1775482536","3700.0","","","","","","","","211","8496","True","2026-04-06 13:35:36+00:00","0.0","0.0","989.1594848632812","39.875396728515625","","","","","","",""
"2371","211","1","2","1","21","4309D3B7D369250000002B337744565A1F42D347DD","2371","1775482835","3700.0","","","","","","","","211","56647","True","2026-04-06 13:40:35+00:00","0.0","0.0","988.7994995117188","39.838218688964844","","","","","","",""
"2373","211","1","2","1","21","450913B9D36925000000BDE87644B0BC1D42D300B5","2373","1775483155","3700.0","","","","","","","","211","46336","True","2026-04-06 13:45:55+00:00","0.0","0.0","987.6365356445312","39.43426513671875","","","","","","",""
"2376","211","1","2","1","21","480963BAD3692500000030A77644F6701B42D33C5D","2376","1775483491","3700.0","","","","","","","","211","23868","True","2026-04-06 13:51:31+00:00","0.0","0.0","986.6123046875","38.860313415527344","","","","","","",""
"2378","211","1","2","1","21","4A0994BBD3692500000053637644CF281842D3C15D","2378","1775483796","3700.0","","","","","","","","211","24001","True","2026-04-06 13:56:36+00:00","0.0","0.0","985.5519409179688","38.039852142333984","","","","","","",""
"2381","211","1","2","1","21","4D09C9BCD369250000007D2E764438F41242D373B1","2381","1775484105","3700.0","","","","","","","","211","45427","True","2026-04-06 14:01:45+00:00","0.0","0.0","984.7263793945312","36.738494873046875","","","","","","",""
"2383","211","1","2","1","21","4F09FBBDD369250000001B197644E3580D42D3ED84","2383","1775484411","3700.0","","","","","","","","211","34029","True","2026-04-06 14:06:51+00:00","0.0","0.0","984.3922729492188","35.3368034362793","","","","","","",""
"2386","211","1","2","1","21","520950BFD369250000002AFB7544FA350742D354BB","2386","1775484752","3700.0","","","","","","","","211","47956","True","2026-04-06 14:12:32+00:00","0.0","0.0","983.9244384765625","33.802711486816406","","","","","","",""
"2389","211","1","2","1","21","550991C0D36925000000BDE075441B6A0242D30DE4","2389","1775485073","3700.0","","","","","","","","211","58381","True","2026-04-06 14:17:53+00:00","0.0","0.0","983.5115356445312","32.60361862182617","","","","","","",""
"2391","211","1","2","1","21","5709C9C1D369250000000DE575442D98FB41D3F399","2391","1775485385","3700.0","","","","","","","","211","39411","True","2026-04-06 14:23:05+00:00","0.0","0.0","983.5789184570312","31.449304580688477","","","","","","",""
"2394","211","1","2","1","21","5A0908C3D36925000000FA1276447333F241D3FD00","2394","1775485704","3700.0","","","","","","","","211","253","True","2026-04-06 14:28:24+00:00","0.0","0.0","984.2965087890625","30.275121688842773","","","","","","",""
"2396","211","1","2","1","21","5C0936C4D36925000000363E764468F9EB41D3C19A","2396","1775486006","3700.0","","","","","","","","211","39617","True","2026-04-06 14:33:26+00:00","0.0","0.0","984.9720458984375","29.496780395507812","","","","","","",""
"2399","211","1","2","1","21","5F097BC5D369250000001069764445F3E641D3A71E","2399","1775486331","3700.0","","","","","","","","211","7847","True","2026-04-06 14:38:51+00:00","0.0","0.0","985.6416015625","28.868783950805664","","","","","","",""
"2402","211","1","2","1","21","6209C5C6D36925000000B09676440DCBE141D39A24","2402","1775486661","3700.0","","","","","","","","211","9370","True","2026-04-06 14:44:21+00:00","0.0","0.0","986.3544921875","28.224145889282227","","","","","","",""
"2404","211","1","2","1","21","640905C8D3692500000078BA7644CA8CDE41D3AAB8","2404","1775486981","3700.0","","","","","","","","211","47274","True","2026-04-06 14:49:41+00:00","0.0","0.0","986.91357421875","27.818744659423828","","","","","","",""
"2407","211","1","2","1","21","67095AC9D36925000000F8DD76443630DB41D349E5","2407","1775487322","3700.0","","","","","","","","211","58697","True","2026-04-06 14:55:22+00:00","0.0","0.0","987.46826171875","27.398540496826172","","","","","","",""
"2410","211","1","2","1","21","6A099CCAD3692500000000F176441818D941D3C2AD","2410","1775487644","3700.0","","","","","","","","211","44482","True","2026-04-06 15:00:44+00:00","0.0","0.0","987.765625","27.136764526367188","","","","","","",""
"2412","211","1","2","1","21","6C09D6CBD36925000000B3027744702ED641D3EB58","2412","1775487958","3700.0","","","","","","","","211","22763","True","2026-04-06 15:05:58+00:00","0.0","0.0","988.0421752929688","26.772674560546875","","","","","","",""
"2415","211","1","2","1","21","6F092ACDD36925000000761177444A93D341D3468F","2415","1775488298","3700.0","","","","","","","","211","36678","True","2026-04-06 15:11:38+00:00","0.0","0.0","988.2728271484375","26.446918487548828","","","","","","",""
"2418","211","1","2","1","21","720959CED36925000000261C774492DFD141D30B1A","2418","1775488601","3700.0","","","","","","","","211","6667","True","2026-04-06 15:16:41+00:00","0.0","0.0","988.4398193359375","26.23416519165039","","","","","","",""
"2420","211","1","2","1","21","7409B1CFD36925000000762D7744AD81D041D35FE1","2420","1775488945","3700.0","","","","","","","","211","57695","True","2026-04-06 15:22:25+00:00","0.0","0.0","988.7103271484375","26.063318252563477","","","","","","",""
"2423","211","1","2","1","21","7709E7D0D369250000008A387744388CCF41D37C4A","2423","1775489255","3700.0","","","","","","","","211","19068","True","2026-04-06 15:27:35+00:00","0.0","0.0","988.8834228515625","25.943466186523438","","","","","","",""
"2426","211","1","2","1","21","7A0913D2D36925000000803A7744FE39CE41D30B01","2426","1775489555","3700.0","","","","","","","","211","267","True","2026-04-06 15:32:35+00:00","0.0","0.0","988.9140625","25.778316497802734","","","","","","",""
"2428","211","1","2","1","21","7C0949D3D369250000006B377744B0D7CC41D3A60E","2428","1775489865","3700.0","","","","","","","","211","3750","True","2026-04-06 15:37:45+00:00","0.0","0.0","988.8659057617188","25.605316162109375","","","","","","",""
"2431","211","1","2","1","21","7F0988D4D36925000000523777441650CB41D36D54","2431","1775490184","3700.0","","","","","","","","211","21613","True","2026-04-06 15:43:04+00:00","0.0","0.0","988.8643798828125","25.414104461669922","","","","","","",""
"2433","211","1","2","1","21","8109CFD5D3692500000062407744B619C941D37EDB","2433","1775490511","3700.0","","","","","","","","211","56190","True","2026-04-06 15:48:31+00:00","0.0","0.0","989.0059814453125","25.137554168701172","","","","","","",""
"2436","211","1","2","1","21","840906D7D36925000000864A77449191C741D37774","2436","1775490822","3700.0","","","","","","","","211","29815","True","2026-04-06 15:53:42+00:00","0.0","0.0","989.1644287109375","24.946077346801758","","","","","","",""
"2439","211","1","2","1","21","87095BD8D369250000009A55774452BCC541D34872","2439","1775491163","3700.0","","","","","","","","211","29256","True","2026-04-06 15:59:23+00:00","0.0","0.0","989.3375244140625","24.71695327758789","","","","","","",""
"2441","211","1","2","1","21","890991D9D36925000000206277444FC0C541D3018D","2441","1775491473","3700.0","","","","","","","","211","36097","True","2026-04-06 16:04:33+00:00","0.0","0.0","989.533203125","24.718900680541992","","","","","","",""
"2444","211","1","2","1","21","8C09DBDAD3692500000066707744041BC541D354D1","2444","1775491803","3700.0","","","","","","","","211","53588","True","2026-04-06 16:10:03+00:00","0.0","0.0","989.7562255859375","24.63819122314453","","","","","","",""
"2447","211","1","2","1","21","8F0916DCD36925000000AD757744FFC5C341D3A7F8","2447","1775492118","3700.0","","","","","","","","211","63655","True","2026-04-06 16:15:18+00:00","0.0","0.0","989.8386840820312","24.471677780151367","","","","","","",""
"2449","211","1","2","1","21","910956DDD36925000000E37977448BBBC141D3324B","2449","1775492438","3700.0","","","","","","","","211","19250","True","2026-04-06 16:20:38+00:00","0.0","0.0","989.9044799804688","24.21657371520996","","","","","","",""
"2452","211","1","2","1","21","940995DED369250000001A8177443104C141D31844","2452","1775492757","3700.0","","","","","","","","211","17432","True","2026-04-06 16:25:57+00:00","0.0","0.0","990.0172119140625","24.127046585083008","","","","","","",""
"2454","211","1","2","1","21","9609D6DFD36925000000638A7744A140C041D37E03","2454","1775493078","3700.0","","","","","","","","211","894","True","2026-04-06 16:31:18+00:00","0.0","0.0","990.1622924804688","24.031557083129883","","","","","","",""
"2457","211","1","2","1","21","99091FE1D36925000000BB8F7744CEBEBF41D35E65","2457","1775493407","3700.0","","","","","","","","211","25950","True","2026-04-06 16:36:47+00:00","0.0","0.0","990.2457885742188","23.96816635131836","","","","","","",""
"2459","211","1","2","1","21","9B0957E2D369250000003B937744D496BE41D3E08A","2459","1775493719","3700.0","","","","","","","","211","35552","True","2026-04-06 16:41:59+00:00","0.0","0.0","990.3004760742188","23.823646545410156","","","","","","",""
"2462","211","1","2","1","21","9E098BE3D36925000000859777443ECBBD41D3B4B9","2462","1775494027","3700.0","","","","","","","","211","47540","True","2026-04-06 16:47:07+00:00","0.0","0.0","990.3674926757812","23.724239349365234","","","","","","",""
"2464","211","1","2","1","21","A009B2E4D36925000000059B77443F2CBD41D39091","2464","1775494322","3700.0","","","","","","","","211","37264","True","2026-04-06 16:52:02+00:00","0.0","0.0","990.4221801757812","23.646604537963867","","","","","","",""
"2467","211","1","2","1","21","A309F7E5D369250000003B9E7744FE6CBC41D3546F","2467","1775494647","3700.0","","","","","","","","211","28500","True","2026-04-06 16:57:27+00:00","0.0","0.0","990.4723510742188","23.553218841552734","","","","","","",""
"2470","211","1","2","1","21","A60942E7D369250000008DA177441DD3BB41D30BC3","2470","1775494978","3700.0","","","","","","","","211","49931","True","2026-04-06 17:02:58+00:00","0.0","0.0","990.5242309570312","23.47808265686035","","","","","","",""
"2472","211","1","2","1","21","A8097FE8D36925000000E3A27744DA98BB41D39E5F","2472","1775495295","3700.0","","","","","","","","211","24478","True","2026-04-06 17:08:15+00:00","0.0","0.0","990.5451049804688","23.449634552001953","","","","","","",""
"2475","211","1","2","1","21","AB09CDE9D36925000000F0A37744424CBB41D34909","2475","1775495629","3700.0","","","","","","","","211","2377","True","2026-04-06 17:13:49+00:00","0.0","0.0","990.5615234375","23.412235260009766","","","","","","",""
"2478","211","1","2","1","21","AE0907EBD369250000005DA57744CDBABA41D383FF","2478","1775495943","3700.0","","","","","","","","211","65411","True","2026-04-06 17:19:03+00:00","0.0","0.0","990.5838012695312","23.341211318969727","","","","","","",""
"2480","211","1","2","1","21","B00954ECD369250000008EA677441ACCB941D372BE","2480","1775496276","3700.0","","","","","","","","211","48754","True","2026-04-06 17:24:36+00:00","0.0","0.0","990.6024169921875","23.224658966064453","","","","","","",""
"2483","211","1","2","1","21","B30992EDD36925000000F0A877440B43B941D3766F","2483","1775496594","3700.0","","","","","","","","211","28534","True","2026-04-06 17:29:54+00:00","0.0","0.0","990.6396484375","23.15773582458496","","","","","","",""
"2485","211","1","2","1","21","B509D1EED369250000001DAD7744F866B841D3BC16","2485","1775496913","3700.0","","","","","","","","211","5820","True","2026-04-06 17:35:13+00:00","0.0","0.0","990.7048950195312","23.050277709960938","","","","","","",""
"2488","211","1","2","1","21","B8090BF0D3692500000090B4774484B8B841D3A7CB","2488","1775497227","3700.0","","","","","","","","211","52135","True","2026-04-06 17:40:27+00:00","0.0","0.0","990.8212890625","23.09009552001953","","","","","","",""
"2491","211","1","2","1","21","BB0944F1D36925000000EAB67744D969B841D323BD","2491","1775497540","3700.0","","","","","","","","211","48419","True","2026-04-06 17:45:40+00:00","0.0","0.0","990.8580322265625","23.05168342590332","","","","","","",""
"2493","211","1","2","1","21","BD098FF2D36925000000C5B57744A84FB741D3B8F3","2493","1775497871","3700.0","","","","","","","","211","62392","True","2026-04-06 17:51:11+00:00","0.0","0.0","990.8401489257812","22.913894653320312","","","","","","",""
"2496","211","1","2","1","21","C009CAF3D36925000000A0B77744084BB741D38507","2496","1775498186","3700.0","","","","","","","","211","1925","True","2026-04-06 17:56:26+00:00","0.0","0.0","990.869140625","22.911636352539062","","","","","","",""
"2498","211","1","2","1","21","C20908F5D36925000000DBBB77445573B741D35CE1","2498","1775498504","3700.0","","","","","","","","211","57692","True","2026-04-06 18:01:44+00:00","0.0","0.0","990.9352416992188","22.93131446838379","","","","","","",""
"2501","211","1","2","1","21","C50952F6D36925000000D3BF7744303CB741D3B455","2501","1775498834","3700.0","","","","","","","","211","21940","True","2026-04-06 18:07:14+00:00","0.0","0.0","990.9972534179688","22.904388427734375","","","","","","",""
"2504","211","1","2","1","21","C8099CF7D369250000006AC177447BDAB641D35B58","2504","1775499164","3700.0","","","","","","","","211","22619","True","2026-04-06 18:12:44+00:00","0.0","0.0","991.0220947265625","22.856679916381836","","","","","","",""
"2506","211","1","2","1","21","CA09CBF8D3692500000043C3774400BDB641D3F58A","2506","1775499467","3700.0","","","","","","","","211","35573","True","2026-04-06 18:17:47+00:00","0.0","0.0","991.0509643554688","22.84228515625","","","","","","",""
"2509","211","1","2","1","21","CD0919FAD369250000003DC47744163CB641D3AD3A","2509","1775499801","3700.0","","","","","","","","211","15021","True","2026-04-06 18:23:21+00:00","0.0","0.0","991.0662231445312","22.779338836669922","","","","","","",""
