index,salt-9gpl-freq-131khz,salt-13gpl-freq-131khz,salt-17gpl-freq-131khz,salt-21gpl-freq-131khz,salt-24gpl-freq-131khz,salt-28gpl-freq-131khz,salt-32gpl-freq-131khz,salt-36gpl-freq-131khz,salt-40gpl-freq-131khz
3747,415,448,448,455,455,463,480,448,455
3748,384,391,399,415,415,448,448,415,415
3749,387,391,399,412,415,415,448,512,415
3750,543,512,512,512,512,512,512,575,513
3751,704,639,638,624,624,608,608,636,624
3752,704,639,639,639,639,636,633,614,636
3753,639,639,632,624,624,624,624,561,608
3754,511,568,543,543,543,543,543,497,543
3755,462,487,481,487,496,496,497,455,496
3756,391,448,448,448,448,448,448,448,448
3757,415,448,448,448,448,448,448,463,451
3758,455,455,480,463,480,480,480,512,480
3759,542,513,519,519,519,512,515,568,519
3760,624,575,575,575,575,575,575,569,575
3761,543,572,561,561,560,560,543,508,543
3762,448,481,480,481,483,487,483,448,481
3763,384,391,399,399,412,415,415,415,415
3764,399,399,415,415,415,415,448,480,448
3765,512,512,512,512,512,512,512,543,512
3766,632,575,575,575,575,572,575,575,575
3767,639,632,624,624,608,608,608,563,608
3768,511,560,543,543,543,543,543,511,543
3769,504,511,505,504,504,510,508,512,504
3770,512,512,504,504,504,512,512,527,512
3771,560,543,543,536,540,543,543,543,540
3772,543,543,543,543,543,543,543,527,543
3773,511,526,527,527,526,511,526,496,511
3774,448,480,480,480,480,480,480,463,480
3775,448,448,455,455,462,455,463,512,463
3776,512,512,512,512,512,512,512,527,512
3777,543,543,543,537,537,542,543,511,536
3778,463,480,496,496,487,496,496,448,496
3779,384,384,399,415,414,415,415,414,415
3780,384,384,391,399,412,412,415,448,415
3781,448,448,448,448,448,448,448,487,448
3782,519,512,512,512,512,512,512,540,512
3783,568,568,543,543,543,543,543,560,543
3784,575,575,574,568,569,563,568,575,560
3785,575,575,575,574,575,572,574,543,568
3786,511,543,542,543,540,536,540,480,527
3787,384,412,448,448,448,448,448,384,448
3788,255,255,319,352,352,352,384,384,384
3789,319,319,384,384,384,384,384,448,384
3790,448,448,448,448,455,449,455,526,455
3791,575,560,543,540,543,543,543,608,543
3792,639,639,626,608,624,608,612,608,608
3793,624,632,609,608,608,575,575,511,575
3794,455,496,496,504,496,496,496,391,496
3795,255,318,352,384,384,384,384,255,384
3796,199,227,255,255,255,255,255,319,255
3797,319,255,319,319,384,384,384,512,384
3798,575,527,527,512,527,519,527,639,524
3799,768,768,704,639,671,639,639,712,639
3800,799,781,768,768,768,712,712,639,704
3801,625,639,632,625,624,612,611,504,608
3802,415,455,455,480,480,480,463,384,480
3803,255,255,319,384,384,384,384,384,384
3804,319,319,352,384,384,384,384,448,384
3805,451,448,448,448,451,451,455,540,455
3806,614,575,575,543,572,560,568,632,543
3807,704,671,639,639,639,639,639,611,632
3808,575,624,608,575,575,575,575,497,575
3809,415,451,455,480,463,463,463,414,463
3810,319,384,384,391,387,391,391,384,399
3811,255,319,384,384,384,384,384,412,384
3812,399,391,414,415,415,415,448,512,448
3813,512,512,512,512,512,512,512,543,512
3814,614,575,575,568,575,572,568,608,560
3815,639,639,639,624,632,624,624,575,609
3816,574,575,575,575,575,574,572,496,563
3817,415,448,449,463,455,463,462,415,462
3818,352,384,384,391,391,391,391,399,399
3819,384,384,391,399,399,399,412,415,415
3820,384,387,399,399,415,415,415,448,415
3821,415,415,448,448,448,448,448,480,448
3822,512,512,512,512,512,512,512,543,512
3823,575,569,568,543,560,543,560,543,543
3824,543,543,543,543,543,543,543,497,543
3825,415,455,463,480,480,480,480,399,480
3826,255,319,352,384,384,384,384,319,384
3827,248,255,255,312,316,255,319,385,319
3828,415,384,399,399,415,399,415,512,415
3829,575,543,543,540,543,527,543,575,537
3830,671,639,632,624,624,608,624,632,608
3831,639,639,639,632,632,624,632,560,612
3832,480,511,511,511,511,511,511,448,511
3833,319,384,384,391,391,399,399,384,399
3834,255,319,384,384,384,384,384,391,384
3835,384,384,384,391,391,391,399,448,399
3836,512,448,455,455,463,455,480,527,463
3837,575,568,568,543,543,543,560,572,543
3838,575,575,575,572,568,561,568,511,560
3839,497,511,511,511,510,511,511,481,511
3840,449,462,463,480,480,480,480,463,480
3841,448,448,448,449,451,455,455,448,455
3842,399,415,448,448,448,448,448,448,448
3843,384,387,399,399,415,415,415,391,415
3844,255,319,384,384,384,384,384,384,385
3845,319,319,384,384,384,384,384,448,384
3846,512,512,480,480,480,512,512,569,512
3847,639,624,608,575,575,575,575,608,575
3848,611,632,608,608,575,575,575,511,575
3849,480,504,496,496,496,504,499,448,499
3850,384,391,399,412,415,415,415,399,415
3851,384,384,384,387,391,399,399,415,399
3852,385,391,414,415,415,415,415,448,448
3853,384,391,414,415,415,415,415,415,448
3854,391,391,412,415,415,415,415,455,448
3855,512,463,480,480,480,480,480,527,480
3856,575,543,543,543,543,543,543,568,543
3857,572,575,569,568,560,561,560,504,560
3858,414,480,463,480,480,480,480,387,480
3859,255,319,352,384,384,384,384,384,384
3860,319,319,384,384,384,384,384,415,384
3861,448,415,448,448,448,448,448,512,448
3862,519,512,512,512,512,512,512,543,512
3863,639,575,575,575,575,572,575,608,575
3864,704,639,638,624,625,624,624,624,624
3865,639,639,637,624,625,625,624,568,624
3866,511,568,543,511,543,543,511,480,511
3867,391,449,448,451,455,455,451,415,451
3868,319,384,384,387,391,387,391,384,399
3869,319,352,384,384,384,384,385,448,387
3870,513,463,512,512,512,512,512,568,512
3871,704,625,611,575,575,608,575,639,608
3872,768,768,704,639,639,671,639,639,639
3873,639,639,636,632,632,624,614,511,611
3874,451,504,497,508,508,504,499,415,499
3875,255,352,384,384,387,384,387,384,387
3876,318,319,352,384,384,384,384,415,384
3877,448,399,415,448,448,448,448,512,448
3878,543,512,512,512,512,512,512,572,512
3879,671,627,611,608,575,575,575,632,575
3880,712,671,639,639,639,639,636,627,636
3881,639,639,633,632,624,624,624,543,612
3882,483,511,511,511,511,511,511,451,511
3883,384,412,415,448,448,448,448,391,448
3884,316,352,384,384,384,384,384,391,384
3885,399,384,391,399,399,399,415,512,415
3886,568,515,519,515,515,515,519,561,519
3887,575,575,575,572,568,568,561,543,563
3888,527,543,542,542,542,543,537,483,537
3889,415,455,455,463,480,480,463,448,463
3890,399,415,415,448,448,448,448,480,448
3891,512,512,512,496,483,483,487,526,483
3892,527,519,519,527,519,519,526,499,519
3893,480,480,480,480,480,480,481,480,481
3894,480,463,463,480,480,480,480,512,480
3895,527,512,512,512,512,512,512,527,512
3896,568,543,543,543,543,543,542,575,542
3897,639,612,608,608,575,575,575,575,575
3898,633,632,608,608,575,608,575,575,575
3899,575,575,569,574,568,568,560,508,560
3900,449,480,480,480,481,480,480,448,480
3901,384,391,415,415,448,415,448,415,448
3902,384,384,391,391,412,399,412,448,412
3903,455,448,448,449,451,451,455,527,455
3904,575,572,543,560,543,543,543,575,543
3905,575,575,574,575,568,568,568,511,568
3906,499,511,510,511,508,511,510,480,510
3907,448,448,455,455,455,463,463,448,462
3908,384,384,399,399,414,415,415,414,415
3909,384,384,399,399,415,414,415,448,415
3910,448,448,448,448,448,448,449,512,448
3911,543,527,524,527,527,526,524,563,519
3912,608,575,575,575,575,575,572,575,572
3913,624,608,575,575,575,575,575,568,575
3914,575,575,568,568,563,560,561,511,560
3915,480,497,499,496,504,496,499,448,497
3916,255,384,384,384,391,387,399,352,399
3917,248,255,255,255,319,319,319,384,319
3918,352,319,384,384,384,384,384,448,384
3919,512,462,463,512,512,512,512,540,512
3920,608,575,568,572,543,563,568,608,563
3921,639,639,624,624,609,609,611,575,609
3922,575,608,575,575,575,575,575,496,575
3923,391,448,448,448,463,455,455,384,455
3924,254,255,319,319,352,352,352,319,352
3925,248,255,255,255,255,319,319,384,319
3926,391,384,387,391,391,391,399,540,399
3927,639,608,575,575,569,572,575,704,574
3928,824,777,768,768,704,704,768,768,704
3929,799,797,768,768,768,768,768,632,768
3930,511,609,575,575,575,575,575,448,575
3931,319,384,391,391,415,415,415,319,415
3932,224,240,255,255,255,255,255,319,255
3933,255,255,319,319,319,319,384,448,384
3934,512,512,512,512,451,512,463,575,462
3935,639,638,624,611,575,575,575,639,575
3936,704,704,639,639,639,639,638,608,636
3937,624,624,608,575,608,575,575,511,575
3938,510,511,511,511,511,527,511,448,511
3939,384,385,399,414,448,415,448,384,448
3940,255,255,352,384,384,384,384,384,384
3941,319,319,384,384,384,384,384,448,384
3942,512,449,455,455,451,455,455,543,455
3943,612,575,574,568,560,561,560,608,543
3944,704,639,636,627,624,624,624,627,624
3945,639,639,638,632,632,625,624,543,624
3946,481,511,511,511,511,511,511,448,511
3947,255,352,384,384,387,384,391,384,391
3948,255,255,319,319,384,352,384,384,384
3949,319,319,384,384,384,384,384,448,384
3950,455,448,448,448,448,449,455,524,451
3951,608,574,543,543,543,543,543,575,543
3952,639,632,608,608,575,608,575,568,575
3953,511,543,543,543,543,543,537,463,543
3954,352,387,415,415,448,415,415,384,415
3955,192,252,255,255,255,255,319,255,319
3956,224,227,255,255,255,255,255,384,255
3957,399,384,384,387,391,391,399,519,399
3958,671,575,572,572,568,575,575,671,575
3959,831,780,768,768,768,768,768,704,716
3960,716,768,704,704,704,704,671,511,639
3961,448,504,511,504,511,504,504,387,499
3962,227,255,352,352,384,352,384,255,384
3963,159,224,255,255,255,255,255,316,255
3964,255,255,255,319,319,319,319,451,352
3965,543,512,512,512,512,512,512,575,512
3966,639,624,575,608,575,608,575,608,608
3967,633,632,608,608,608,608,608,543,608
3968,511,543,543,543,543,543,543,483,543
3969,415,455,480,462,480,463,480,414,463
3970,319,384,385,384,391,384,391,384,391
3971,255,255,319,352,384,352,384,352,384
3972,255,255,255,319,319,319,319,384,352
3973,352,319,384,384,384,384,384,480,387
3974,543,512,512,512,512,512,512,575,512
3975,639,624,608,608,575,608,608,608,575
3976,639,636,624,624,608,609,608,572,608
3977,568,575,572,568,560,561,560,496,543
3978,415,480,480,463,480,480,480,399,480
3979,255,384,384,384,384,384,384,352,384
3980,231,255,255,319,319,319,319,319,319
3981,227,255,255,255,316,319,319,384,319
3982,352,319,384,384,384,384,384,512,384
3983,575,512,512,515,519,518,515,609,512
3984,768,639,639,639,639,639,636,639,632
3985,639,639,639,639,639,639,632,511,632
3986,448,511,508,496,496,496,496,384,504
3987,195,255,255,316,319,319,319,255,384
3988,127,192,224,227,240,243,255,255,255
3989,255,255,255,255,319,319,319,512,319
3990,608,512,512,519,526,524,519,639,512
3991,816,768,704,704,704,704,671,768,639
3992,826,792,768,768,768,768,768,639,768
3993,608,639,636,613,612,611,608,487,608
3994,384,448,448,448,448,448,448,384,451
3995,224,255,255,255,255,319,319,319,352
3996,255,255,319,319,319,319,352,415,384
3997,512,415,448,448,448,448,448,527,448
3998,639,572,568,572,575,575,568,608,543
3999,639,639,624,624,632,624,609,575,608
4000,608,608,575,575,575,575,575,543,575
4001,511,543,542,511,511,527,511,463,527
4002,384,448,448,448,448,448,448,387,448
4003,255,319,384,384,384,384,384,384,384
4004,318,319,352,384,384,384,384,415,384
4005,512,415,448,448,451,448,448,519,448
4006,608,543,543,543,543,543,543,600,543
4007,671,639,636,624,625,624,611,608,608
4008,611,624,611,575,608,575,575,511,575
4009,504,511,511,511,511,511,511,481,511
4010,448,455,455,463,462,463,463,448,480
4011,352,384,387,391,399,399,412,384,412
4012,319,352,384,384,384,384,384,415,385
4013,415,399,415,448,448,448,448,480,448
4014,480,463,480,480,480,480,480,512,480
4015,519,512,512,512,512,512,512,527,512
4016,543,542,540,527,540,527,527,542,527
4017,536,543,536,527,527,527,527,481,527
4018,399,448,448,449,451,455,455,391,463
4019,255,384,384,384,384,384,384,384,387
4020,255,255,319,352,384,384,384,415,384
4021,512,415,448,448,448,448,448,527,448
4022,611,560,563,543,563,543,560,624,543
4023,704,639,639,639,639,636,636,624,624
4024,636,638,624,609,611,608,608,511,575
4025,497,511,511,511,511,511,511,455,511
4026,399,448,448,448,448,448,448,399,451
4027,319,384,384,384,384,384,387,384,391
4028,319,352,384,384,384,384,384,399,384
4029,387,384,399,399,414,412,415,480,415
4030,524,512,512,512,512,512,512,575,512
4031,639,608,608,608,608,575,575,625,575
4032,639,639,632,632,624,624,624,511,611
4033,480,511,508,508,508,504,510,391,511
4034,255,319,352,352,384,384,384,319,384
4035,241,255,255,255,255,318,319,384,319
4036,384,384,384,387,391,391,391,463,399
4037,512,455,480,512,480,480,512,512,512
4038,527,512,515,519,512,512,515,540,515
4039,543,543,543,543,537,537,542,511,540
4040,483,508,504,504,497,497,504,463,499
4041,448,448,448,448,448,448,449,448,449
4042,448,448,448,448,448,448,448,463,448
4043,463,455,463,463,480,480,480,480,480
4044,448,451,455,463,463,463,480,448,463
4045,384,399,415,415,415,415,448,385,448
4046,255,319,384,384,384,384,384,352,384
4047,255,255,319,319,319,352,384,415,384
4048,512,415,448,448,448,448,448,543,448
4049,632,575,575,575,575,572,572,614,572
4050,639,639,624,624,624,608,608,543,608
4051,496,511,511,511,511,511,511,412,511
4052,255,319,384,384,384,384,384,255,384
4053,192,224,255,255,255,255,255,255,255
4054,255,255,255,255,316,319,319,448,319
4055,543,512,512,512,512,512,512,628,512
4056,768,704,639,671,639,639,639,712,639
4057,797,768,768,768,768,704,704,639,704
4058,624,639,632,624,612,608,608,483,608
4059,399,448,451,448,448,448,448,384,448
4060,255,319,384,352,384,384,384,319,384
4061,255,255,319,319,319,319,352,384,352
4062,384,384,384,384,384,384,387,448,391
4063,463,448,449,462,462,455,463,527,463
4064,575,543,543,543,543,542,543,608,543
4065,639,638,624,624,624,608,624,612,608
4066,624,632,609,608,608,575,608,508,575
4067,415,480,463,455,463,480,463,384,463
4068,227,255,316,319,319,319,319,255,352
4069,195,227,255,255,255,255,255,384,255
4070,384,384,384,384,387,387,391,519,391
4071,611,543,560,543,560,543,543,639,543
4072,768,704,704,671,671,639,639,671,639
4073,768,768,704,704,704,639,639,575,639
4074,511,575,568,511,511,543,543,415,543
4075,255,384,352,384,384,384,384,255,384
4076,127,192,199,224,227,248,252,255,255
4077,231,224,255,255,255,255,255,415,255
4078,512,448,512,512,512,512,512,568,512
4079,624,575,575,575,575,572,572,575,575
4080,608,608,575,575,575,574,574,543,575
4081,511,543,527,511,511,511,511,480,511
4082,448,455,451,455,455,455,463,415,455
4083,384,384,385,391,391,399,415,384,399
4084,255,255,319,319,319,352,384,352,384
4085,255,255,319,319,352,352,384,391,384
4086,387,384,391,399,399,399,399,512,415
4087,575,536,527,527,527,526,519,632,527
4088,768,704,639,639,639,639,639,639,639
4089,639,704,639,639,639,638,636,511,626
4090,480,511,497,504,504,504,511,399,499
4091,255,352,384,384,384,384,391,319,384
4092,224,248,255,255,255,255,319,319,319
4093,255,255,319,319,319,319,352,448,352
4094,512,512,512,512,512,512,512,543,512
4095,575,575,568,569,543,560,543,572,543
4096,575,575,575,575,569,569,563,543,560
